2035792,1
2036220,1
2036644,1
2037080,1
2037508,1
2037944,1
2038372,1
2038808,1
2039232,1
2039660,1
2040096,1
2040520,1
2040960,1
2041384,1
2041816,1
2042244,1
2042672,1
2043108,1
2043536,1
2043972,1
2044396,1
2044828,1
2045260,1
2045688,1
2046124,1
2046548,1
2046988,1
2047412,1
2047844,1
2048280,1
2048700,1
2049136,1
2049556,1
2049988,1
2050416,1
2050844,1
2051272,1
2051696,1
2052132,1
2052556,1
2052984,1
2053412,1
2053844,1
2054272,1
2054696,1
2055124,1
2055556,1
2055984,1
2056416,1
2056844,1
2057272,1
2057696,1
2058124,1
2058556,1
2058984,1
2059416,1
2059844,1
2060268,1
2060696,1
2061128,1
2061556,1
2061988,1
2062416,1
2062848,1
2063268,1
2063700,1
2064128,1
2064560,1
2064988,1
2065416,1
2065848,1
2066272,1
2066700,1
2067132,1
2067564,1
2067992,1
2068416,1
2068852,1
2069276,1
2069708,1
2070136,1
2070568,1
2070996,1
2071420,1
2071856,1
2072280,1
2072712,1
2073140,1
2073568,1
2074004,1
2074428,1
2074864,1
2075288,1
2075716,1
2076148,1
2076572,1
2077008,1
2077432,1
2077868,1
2078292,1
2078716,1
2079156,1
2079580,1
2080016,1
2080440,1
2080872,1
2081296,1
2081720,1
2082156,1
2082580,1
2083016,1
2083440,1
2083876,1
2084296,1
2084720,1
2085156,1
2085580,1
2086016,1
2086440,1
2086872,1
2087300,1
2087724,1
2088160,1
2088584,1
2089020,1
2089444,1
2089872,1
2090300,1
2090724,1
2091160,1
2091584,1
2092016,1
2092444,1
2092876,1
2093304,1
2093728,1
2094164,1
2094588,1
2095016,1
2095448,1
2095880,1
2096308,1
2096732,1
2097168,1
2097592,1
2098024,1
2098456,1
2098884,1
2099316,1
2099740,1
2100168,1
2100596,1
2101028,1
2101456,1
2101888,1
2102316,1
2102740,1
2103172,1
2103604,1
2104032,1
2104464,1
2104892,1
2105316,1
2105752,1
2106176,1
2106608,1
2107036,1
2107468,1
2107900,1
2108324,1
2108760,1
2109184,1
2109616,1
2110048,1
2110476,1
2110908,1
2111332,1
2111768,1
2112196,1
2112624,1
2113056,1
2113480,1
2113916,1
2114340,1
2114776,1
2115200,1
2115628,1
2116060,1
2116484,1
2116920,1
2117344,1
2117780,1
2118204,1
2118628,1
2119068,1
2119492,1
2119928,1
2120352,1
